,t,px,psi_px
35901,139.0,6.3879,4.136e-05
16957,65.0,6.3879,6.273e-17
32573,126.0,6.3879,7.263e-08
14653,56.0,6.3879,3.461e-17
21309,82.0,6.3879,1.481e-14
36413,141.0,6.3879,5.853e-05
45885,178.0,6.3879,0.001871
24381,94.0,6.3879,3.069e-13
35389,137.0,6.3879,2.05e-05
28477,110.0,6.3879,1.197e-11
22077,85.0,6.3879,3.473e-14
1597,5.0,6.3879,1.953e-17
31805,123.0,6.3879,1.386e-08
48445,188.0,6.3879,0.00325
27965,108.0,6.3879,9.337e-12
16701,64.0,6.3879,5.227e-17
9277,35.0,6.3879,2.512e-17
44349,172.0,6.3879,0.001131
1853,6.0,6.3879,2e-17
38205,148.0,6.3879,0.0002084
33853,131.0,6.3879,1.59e-06
26941,104.0,6.3879,1.849e-12
28989,112.0,6.3879,1.878e-11
13885,53.0,6.3879,3.007e-17
46653,181.0,6.3879,0.002212
15933,61.0,6.3879,3.295e-17
25917,100.0,6.3879,8.925e-13
9789,37.0,6.3879,2.527e-17
20285,78.0,6.3879,3.991e-15
17981,69.0,6.3879,1.515e-16
21821,84.0,6.3879,2.688e-14
2109,7.0,6.3879,1.971e-17
47677,185.0,6.3879,0.002658
5437,20.0,6.3879,2.273e-17
13629,52.0,6.3879,2.949e-17
49469,192.0,6.3879,0.004062
4157,15.0,6.3879,2.149e-17
41277,160.0,6.3879,0.0005939
38973,151.0,6.3879,0.0002759
51005,198.0,6.3879,0.005024
4413,16.0,6.3879,2.146e-17
34365,133.0,6.3879,4.471e-06
10557,40.0,6.3879,2.66e-17
39485,153.0,6.3879,0.0003632
6205,23.0,6.3879,2.249e-17
3901,14.0,6.3879,2.146e-17
2621,9.0,6.3879,2.012e-17
39997,155.0,6.3879,0.0004519
47165,183.0,6.3879,0.002623
33341,129.0,6.3879,3.834e-07
33085,128.0,6.3879,2.931e-07
32061,124.0,6.3879,2.437e-08
21053,81.0,6.3879,9.916e-15
23613,91.0,6.3879,1.585e-13
36925,143.0,6.3879,9.719e-05
23869,92.0,6.3879,1.857e-13
36157,140.0,6.3879,4.942e-05
43837,170.0,6.3879,0.0009731
37181,144.0,6.3879,0.0001161
17213,66.0,6.3879,7.386e-17
41789,162.0,6.3879,0.0006908
45629,177.0,6.3879,0.001811
35133,136.0,6.3879,1.383e-05
51261,199.0,6.3879,0.005018
41021,159.0,6.3879,0.0005624
7997,30.0,6.3879,2.42e-17
29501,114.0,6.3879,5.041e-11
28221,109.0,6.3879,7.556e-12
25149,97.0,6.3879,4.865e-13
37693,146.0,6.3879,0.00016
18749,72.0,6.3879,7.715e-16
10045,38.0,6.3879,2.664e-17
34621,134.0,6.3879,5.821e-06
43581,169.0,6.3879,0.0008969
42813,166.0,6.3879,0.0008344
17469,67.0,6.3879,9.391e-17
18237,70.0,6.3879,2.051e-16
11581,44.0,6.3879,2.743e-17
29757,115.0,6.3879,8.744e-11
48957,190.0,6.3879,0.003365
6717,25.0,6.3879,2.334e-17
37949,147.0,6.3879,0.0001783
4925,18.0,6.3879,2.179e-17
26173,101.0,6.3879,1.063e-12
12093,46.0,6.3879,2.782e-17
43069,167.0,6.3879,0.0009233
24637,95.0,6.3879,3.827e-13
7485,28.0,6.3879,2.371e-17
17725,68.0,6.3879,1.605e-16
19517,75.0,6.3879,1.701e-15
7741,29.0,6.3879,2.389e-17
22845,88.0,6.3879,8.314e-14
27197,105.0,6.3879,2.302e-12
2365,8.0,6.3879,2.048e-17
317,0.0,6.3879,1.849e-17
25405,98.0,6.3879,6.313e-13
20797,80.0,6.3879,6.87e-15
39741,154.0,6.3879,0.000379
49213,191.0,6.3879,0.003475
12605,48.0,6.3879,2.86e-17
30781,119.0,6.3879,1.498e-09
49981,194.0,6.3879,0.004163
7229,27.0,6.3879,2.393e-17
25150,97.0,6.4926,1.637e-10
37438,145.0,6.4926,0.0002104
28222,109.0,6.4926,1.248e-08
43838,170.0,6.4926,0.001106
1854,6.0,6.4926,3.702e-18
8254,31.0,6.4926,4.767e-18
8766,33.0,6.4926,4.835e-18
12094,46.0,6.4926,5.372e-18
43326,168.0,6.4926,0.0008879
36926,143.0,6.4926,0.000134
6974,26.0,6.4926,4.544e-18
41790,162.0,6.4926,0.0007533
41022,159.0,6.4926,0.0006366
27710,107.0,6.4926,4.991e-09
36670,142.0,6.4926,0.0001349
10558,40.0,6.4926,5.351e-18
318,0.0,6.4926,3.434e-18
51006,198.0,6.4926,0.004274
46910,182.0,6.4926,0.001783
34110,132.0,6.4926,2.203e-05
44606,173.0,6.4926,0.001212
34366,133.0,6.4926,3.29e-05
38718,150.0,6.4926,0.0003552
23358,90.0,6.4926,1.108e-11
5694,21.0,6.4926,4.388e-18
4414,16.0,6.4926,4.136e-18
19518,75.0,6.4926,2.979e-14
1086,3.0,6.4926,3.61e-18
9534,36.0,6.4926,5.064e-18
30014,116.0,6.4926,1.306e-07
21566,83.0,6.4926,5.921e-13
3902,14.0,6.4926,4.04e-18
43070,167.0,6.4926,0.0008146
17470,67.0,6.4926,7.161e-16
51262,199.0,6.4926,0.003819
21054,81.0,6.4926,2.739e-13
34878,135.0,6.4926,5.673e-05
11582,44.0,6.4926,5.535e-18
32574,126.0,6.4926,3.812e-06
17726,68.0,6.4926,4.244e-15
49214,191.0,6.4926,0.002956
21822,84.0,6.4926,9.841e-13
1342,4.0,6.4926,3.656e-18
4926,18.0,6.4926,4.107e-18
27966,108.0,6.4926,8.613e-09
18238,70.0,6.4926,3.956e-15
46142,179.0,6.4926,0.001429
29758,115.0,6.4926,7.816e-08
31550,122.0,6.4926,9.028e-07
47678,185.0,6.4926,0.001791
37950,147.0,6.4926,0.0002521
19006,73.0,6.4926,1.244e-14
44094,171.0,6.4926,0.001178
35646,138.0,6.4926,9.383e-05
29246,113.0,6.4926,3.779e-08
35134,136.0,6.4926,6.1e-05
50750,197.0,6.4926,0.00367
5438,20.0,6.4926,4.277e-18
45630,177.0,6.4926,0.001341
33854,131.0,6.4926,1.846e-05
20030,77.0,6.4926,5.437e-14
51518,200.0,6.4926,0.004223
28478,110.0,6.4926,1.649e-08
17982,69.0,6.4926,2.567e-15
35902,139.0,6.4926,0.0001101
31294,121.0,6.4926,6.47e-07
50494,196.0,6.4926,0.004198
42558,165.0,6.4926,0.0008223
23870,92.0,6.4926,2.113e-11
830,2.0,6.4926,3.561e-18
11326,43.0,6.4926,5.648e-18
27454,106.0,6.4926,3.906e-09
24126,93.0,6.4926,2.891e-11
13630,52.0,6.4926,6.479e-18
14654,56.0,6.4926,3.441e-17
48446,188.0,6.4926,0.002134
21310,82.0,6.4926,4.086e-13
6462,24.0,6.4926,4.436e-18
7230,27.0,6.4926,4.608e-18
13118,50.0,6.4926,2.491e-17
30782,119.0,6.4926,3.091e-07
36414,141.0,6.4926,0.0001264
35390,137.0,6.4926,7.304e-05
15678,60.0,6.4926,2.318e-17
20798,80.0,6.4926,2.541e-13
39230,152.0,6.4926,0.000426
45374,176.0,6.4926,0.001453
1598,5.0,6.4926,3.681e-18
24638,95.0,6.4926,1.018e-10
40254,156.0,6.4926,0.0005001
47934,186.0,6.4926,0.002038
16702,64.0,6.4926,1.585e-16
16446,63.0,6.4926,1.661e-16
38462,149.0,6.4926,0.0003529
31038,120.0,6.4926,4.574e-07
50238,195.0,6.4926,0.004048
20286,78.0,6.4926,9.73e-14
9278,35.0,6.4926,4.892e-18
48190,187.0,6.4926,0.001964
19774,76.0,6.4926,3.51e-14
44350,172.0,6.4926,0.001134
49982,194.0,6.4926,0.003262
5182,19.0,6.4926,4.128e-18
24382,94.0,6.4926,5.261e-11
41278,160.0,6.4926,0.0007156
45118,175.0,6.4926,0.001477
25662,99.0,6.4926,3.1e-10
9790,37.0,6.4926,5.405e-18
22078,85.0,6.4926,1.514e-12
31806,123.0,6.4926,1.264e-06
24894,96.0,6.4926,1.147e-10
3134,11.0,6.4926,3.917e-18
45886,178.0,6.4926,0.001442
43582,169.0,6.4926,0.001007
49470,192.0,6.4926,0.002569
46398,180.0,6.4926,0.001727
22334,86.0,6.4926,2.237e-12
44862,174.0,6.4926,0.001266
42046,163.0,6.4926,0.0007372
22590,87.0,6.4926,2.762e-12
26686,103.0,6.4926,1.274e-09
2110,7.0,6.4926,3.745e-18
14910,57.0,6.4926,1.392e-16
47422,184.0,6.4926,0.001769
2878,10.0,6.4926,3.898e-18
41534,161.0,6.4926,0.000717
16190,62.0,6.4926,1.313e-16
33342,129.0,6.4926,1.073e-05
6718,25.0,6.4926,4.478e-18
3646,13.0,6.4926,3.976e-18
9022,34.0,6.4926,4.771e-18
12606,48.0,6.4926,5.983e-18
20542,79.0,6.4926,1.429e-13
26942,104.0,6.4926,1.823e-09
10814,41.0,6.4926,5.29e-18
574,1.0,6.4926,3.497e-18
11838,45.0,6.4926,5.325e-18
38206,148.0,6.4926,0.0003022
28734,111.0,6.4926,1.817e-08
48958,190.0,6.4926,0.00238
18494,71.0,6.4926,4.817e-15
13886,53.0,6.4926,7.149e-18
12862,49.0,6.4926,8.483e-18
22846,88.0,6.4926,4.356e-12
28990,112.0,6.4926,2.777e-08
30270,117.0,6.4926,1.733e-07
2366,8.0,6.4926,3.8e-18
3390,12.0,6.4926,3.934e-18
25918,100.0,6.4926,5.278e-10
16958,65.0,6.4926,4.092e-16
10302,39.0,6.4926,5.216e-18
15166,58.0,6.4926,1.52e-17
18750,72.0,6.4926,1.427e-14
5950,22.0,6.4926,4.394e-18
33086,128.0,6.4926,7.708e-06
48702,189.0,6.4926,0.00247
49726,193.0,6.4926,0.003716
32062,124.0,6.4926,1.782e-06
2622,9.0,6.4926,3.862e-18
10046,38.0,6.4926,4.951e-18
47166,183.0,6.4926,0.001737
14398,55.0,6.4926,7.802e-18
26430,102.0,6.4926,1.007e-09
23102,89.0,6.4926,6.588e-12
13374,51.0,6.4926,9.25e-18
4158,15.0,6.4926,4.101e-18
32318,125.0,6.4926,2.363e-06
42302,164.0,6.4926,0.0007565
6206,23.0,6.4926,4.351e-18
37694,146.0,6.4926,0.0002254
40510,157.0,6.4926,0.0005671
19262,74.0,6.4926,1.755e-14
39486,153.0,6.4926,0.0004146
15934,61.0,6.4926,6.157e-17
7486,28.0,6.4926,4.623e-18
38974,151.0,6.4926,0.0003791
12350,47.0,6.4926,7.75e-18
33598,130.0,6.4926,1.384e-05
7742,29.0,6.4926,4.594e-18
30526,118.0,6.4926,2.044e-07
7998,30.0,6.4926,4.646e-18
39998,155.0,6.4926,0.0004685
34622,134.0,6.4926,4.107e-05
46654,181.0,6.4926,0.001689
4670,17.0,6.4926,4.199e-18
29502,114.0,6.4926,4.681e-08
17214,66.0,6.4926,4.358e-16
62,0.0,6.4926,3.434e-18
32830,127.0,6.4926,5.635e-06
8510,32.0,6.4926,4.879e-18
42814,166.0,6.4926,0.0008188
36158,140.0,6.4926,0.0001228
23614,91.0,6.4926,1.598e-11
15422,59.0,6.4926,1.896e-17
14142,54.0,6.4926,6.543e-18
39742,154.0,6.4926,0.0004321
40766,158.0,6.4926,0.0005751
37182,144.0,6.4926,0.0001706
11070,42.0,6.4926,5.106e-18
27198,105.0,6.4926,2.759e-09
26174,101.0,6.4926,7.635e-10
25406,98.0,6.4926,2.797e-10
12863,49.0,6.5973,8.667e-18
42047,163.0,6.5973,0.0005514
9535,36.0,6.5973,6.96e-18
2367,8.0,6.5973,5.365e-18
17471,67.0,6.5973,3.671e-16
7743,29.0,6.5973,6.58e-18
22847,88.0,6.5973,3.611e-12
31039,120.0,6.5973,3.486e-07
27711,107.0,6.5973,4.525e-09
25407,98.0,6.5973,2.446e-10
26175,101.0,6.5973,6.292e-10
47423,184.0,6.5973,0.001553
24639,95.0,6.5973,8.886e-11
17727,68.0,6.5973,2.291e-15
5695,21.0,6.5973,6.068e-18
25663,99.0,6.5973,2.804e-10
3647,13.0,6.5973,5.617e-18
6463,24.0,6.5973,6.26e-18
319,0.0,6.5973,4.821e-18
33599,130.0,6.5973,1.166e-05
35135,136.0,6.5973,4.859e-05
21823,84.0,6.5973,7.151e-13
6975,26.0,6.5973,6.339e-18
32575,126.0,6.5973,2.779e-06
11839,45.0,6.5973,7.637e-18
23615,91.0,6.5973,1.241e-11
39999,155.0,6.5973,0.0003312
14399,55.0,6.5973,9.272e-18
32063,124.0,6.5973,1.474e-06
43839,170.0,6.5973,0.0007092
51263,199.0,6.5973,0.003019
16447,63.0,6.5973,7.978e-17
4415,16.0,6.5973,5.664e-18
20287,78.0,6.5973,6.802e-14
32319,125.0,6.5973,2.321e-06
37695,146.0,6.5973,0.000163
38719,150.0,6.5973,0.0002098
1343,4.0,6.5973,5.136e-18
46911,182.0,6.5973,0.001375
15935,61.0,6.5973,3.877e-17
34111,132.0,6.5973,1.974e-05
4671,17.0,6.5973,5.88e-18
15167,58.0,6.5973,1.291e-17
48703,189.0,6.5973,0.001998
20031,77.0,6.5973,3.891e-14
11327,43.0,6.5973,7.505e-18
2111,7.0,6.5973,5.282e-18
2879,10.0,6.5973,5.403e-18
13887,53.0,6.5973,8.485e-18
19007,73.0,6.5973,5.794e-15
39231,152.0,6.5973,0.0002372
29247,113.0,6.5973,3.453e-08
3391,12.0,6.5973,5.546e-18
12607,48.0,6.5973,1.012e-17
18239,70.0,6.5973,1.364e-15
11071,42.0,6.5973,7.081e-18
44351,172.0,6.5973,0.0007747
35903,139.0,6.5973,9.889e-05
47935,186.0,6.5973,0.001901
36415,141.0,6.5973,0.0001128
24895,96.0,6.5973,9.75e-11
49471,192.0,6.5973,0.002698
14655,56.0,6.5973,2.727e-17
46399,180.0,6.5973,0.001338
22079,85.0,6.5973,1.061e-12
45375,176.0,6.5973,0.0009943
4927,18.0,6.5973,6.003e-18
44607,173.0,6.5973,0.0008493
36159,140.0,6.5973,0.0001057
63,0.0,6.5973,4.821e-18
46655,181.0,6.5973,0.001221
51007,198.0,6.5973,0.002545
41791,162.0,6.5973,0.0005035
16959,65.0,6.5973,3.372e-16
44863,174.0,6.5973,0.0008703
10303,39.0,6.5973,7.302e-18
8511,32.0,6.5973,6.764e-18
45887,178.0,6.5973,0.001302
45119,175.0,6.5973,0.0009368
31807,123.0,6.5973,1.078e-06
26687,103.0,6.5973,1.317e-09
41279,160.0,6.5973,0.0004435
5183,19.0,6.5973,5.922e-18
15423,59.0,6.5973,1.497e-17
30271,117.0,6.5973,1.394e-07
17215,66.0,6.5973,2.138e-16
14143,54.0,6.5973,9.532e-18
40511,157.0,6.5973,0.0003276
39487,153.0,6.5973,0.0002608
38463,149.0,6.5973,0.0002054
19263,74.0,6.5973,9.449e-15
6207,23.0,6.5973,6.191e-18
10559,40.0,6.5973,7.277e-18
4159,15.0,6.5973,5.717e-18
47167,183.0,6.5973,0.001449
50239,195.0,6.5973,0.002074
30527,118.0,6.5973,1.523e-07
2623,9.0,6.5973,5.376e-18
49727,193.0,6.5973,0.002383
5951,22.0,6.5973,6.181e-18
7999,30.0,6.5973,6.596e-18
40767,158.0,6.5973,0.0003661
37183,144.0,6.5973,0.0001278
12351,47.0,6.5973,9.357e-18
33087,128.0,6.5973,5.547e-06
9791,37.0,6.5973,7.383e-18
41535,161.0,6.5973,0.0004669
48447,188.0,6.5973,0.002165
49983,194.0,6.5973,0.002406
19775,76.0,6.5973,2.503e-14
43583,169.0,6.5973,0.0006773
27455,106.0,6.5973,3.626e-09
22591,87.0,6.5973,2.462e-12
32831,127.0,6.5973,3.643e-06
39743,154.0,6.5973,0.00031
27199,105.0,6.5973,2.718e-09
10047,38.0,6.5973,7.084e-18
42815,166.0,6.5973,0.0005958
13375,51.0,6.5973,1.12e-17
42303,164.0,6.5973,0.0005228
7487,28.0,6.5973,6.556e-18
48959,190.0,6.5973,0.002528
9279,35.0,6.5973,6.977e-18
6719,25.0,6.5973,6.366e-18
3135,11.0,6.5973,5.475e-18
14911,57.0,6.5973,8.089e-17
25919,100.0,6.5973,4.109e-10
28991,112.0,6.5973,2.554e-08
18495,71.0,6.5973,2.598e-15
18751,72.0,6.5973,6.493e-15
28735,111.0,6.5973,1.693e-08
38207,148.0,6.5973,0.0001944
9023,34.0,6.5973,6.853e-18
575,1.0,6.5973,4.95e-18
26943,104.0,6.5973,2.038e-09
20543,79.0,6.5973,1.156e-13
29503,114.0,6.5973,5.059e-08
16191,62.0,6.5973,7.247e-17
33343,129.0,6.5973,6.296e-06
22335,86.0,6.5973,1.921e-12
10815,41.0,6.5973,7.175e-18
38975,151.0,6.5973,0.0002355
23103,89.0,6.5973,4.725e-12
34623,134.0,6.5973,3.435e-05
51519,200.0,6.5973,0.003005
25151,97.0,6.5973,1.197e-10
34367,133.0,6.5973,2.75e-05
50751,197.0,6.5973,0.002682
17983,69.0,6.5973,6.715e-16
44095,171.0,6.5973,0.0007724
28479,110.0,6.5973,1.284e-08
47679,185.0,6.5973,0.00164
27967,108.0,6.5973,7.321e-09
48191,187.0,6.5973,0.001969
31295,121.0,6.5973,5.438e-07
33855,131.0,6.5973,1.603e-05
40255,156.0,6.5973,0.0003632
45631,177.0,6.5973,0.001134
46143,179.0,6.5973,0.001391
5439,20.0,6.5973,5.964e-18
29759,115.0,6.5973,7.425e-08
31551,122.0,6.5973,8.05e-07
19519,75.0,6.5973,1.771e-14
30015,116.0,6.5973,1.014e-07
43071,167.0,6.5973,0.0006101
11583,44.0,6.5973,7.711e-18
1855,6.0,6.5973,5.245e-18
43327,168.0,6.5973,0.0006264
24383,94.0,6.5973,3.719e-11
37439,145.0,6.5973,0.000153
12095,46.0,6.5973,7.835e-18
24127,93.0,6.5973,2.858e-11
7231,27.0,6.5973,6.362e-18
15679,60.0,6.5973,1.768e-17
20799,80.0,6.5973,1.606e-13
37951,147.0,6.5973,0.0001755
49215,191.0,6.5973,0.002387
1599,5.0,6.5973,5.223e-18
35391,137.0,6.5973,6.931e-05
50495,196.0,6.5973,0.002262
30783,119.0,6.5973,2.561e-07
1087,3.0,6.5973,5.041e-18
23359,90.0,6.5973,7.141e-12
21055,81.0,6.5973,1.906e-13
21567,83.0,6.5973,4.586e-13
3903,14.0,6.5973,5.689e-18
8767,33.0,6.5973,6.81e-18
35647,138.0,6.5973,8.86e-05
36671,142.0,6.5973,0.0001186
41023,159.0,6.5973,0.0003781
13119,50.0,6.5973,1.278e-17
16703,64.0,6.5973,8.741e-17
8255,31.0,6.5973,6.751e-18
36927,143.0,6.5973,0.00011
26431,102.0,6.5973,8.591e-10
21311,82.0,6.5973,3.091e-13
13631,52.0,6.5973,9.225e-18
42559,165.0,6.5973,0.0005452
34879,135.0,6.5973,4.003e-05
831,2.0,6.5973,4.996e-18
23871,92.0,6.5973,2.268e-11
28223,109.0,6.5973,1.012e-08
15168,58.0,6.7021,2.402e-17
35136,136.0,6.7021,5.691e-06
25408,98.0,6.7021,2.132e-13
4928,18.0,6.7021,1.56e-17
30272,117.0,6.7021,1.678e-10
9536,36.0,6.7021,1.852e-17
38976,151.0,6.7021,0.0001673
48448,188.0,6.7021,0.001759
8512,32.0,6.7021,1.799e-17
1088,3.0,6.7021,1.369e-17
43072,167.0,6.7021,0.0005298
48192,187.0,6.7021,0.001621
7488,28.0,6.7021,1.746e-17
40512,157.0,6.7021,0.000298
19008,73.0,6.7021,1.575e-16
16960,65.0,6.7021,2.942e-17
22592,87.0,6.7021,1.427e-14
35648,138.0,6.7021,1.199e-05
49984,194.0,6.7021,0.00227
21312,82.0,6.7021,3.157e-15
18496,71.0,6.7021,8.426e-17
26432,102.0,6.7021,5.659e-13
36416,141.0,6.7021,2.833e-05
33088,128.0,6.7021,8.186e-08
11328,43.0,6.7021,2.006e-17
17984,69.0,6.7021,5.297e-17
31296,121.0,6.7021,2.633e-09
17216,66.0,6.7021,3.302e-17
45632,177.0,6.7021,0.0009596
29504,114.0,6.7021,4.008e-11
20288,78.0,6.7021,8.817e-16
28480,110.0,6.7021,8.133e-12
42048,163.0,6.7021,0.0003939
1344,4.0,6.7021,1.361e-17
15936,61.0,6.7021,2.795e-17
3136,11.0,6.7021,1.471e-17
26688,103.0,6.7021,7.686e-13
12864,49.0,6.7021,2.062e-17
12608,48.0,6.7021,2.02e-17
31808,123.0,6.7021,5.737e-09
41792,162.0,6.7021,0.0003961
45888,178.0,6.7021,0.001012
51008,198.0,6.7021,0.002923
46656,181.0,6.7021,0.001388
36160,140.0,6.7021,2.425e-05
37184,144.0,6.7021,5.42e-05
8000,30.0,6.7021,1.788e-17
9792,37.0,6.7021,1.921e-17
2624,9.0,6.7021,1.447e-17
6208,23.0,6.7021,1.67e-17
47168,183.0,6.7021,0.001742
39488,153.0,6.7021,0.0002066
21056,81.0,6.7021,2.485e-15
3904,14.0,6.7021,1.518e-17
17472,67.0,6.7021,3.523e-17
41024,159.0,6.7021,0.000293
16704,64.0,6.7021,2.796e-17
36928,143.0,6.7021,4.536e-05
4160,15.0,6.7021,1.519e-17
13632,52.0,6.7021,2.199e-17
28992,112.0,6.7021,1.442e-11
38208,148.0,6.7021,0.000109
10816,41.0,6.7021,1.926e-17
41536,161.0,6.7021,0.0003532
19776,76.0,6.7021,3.274e-16
27456,106.0,6.7021,1.679e-12
32832,127.0,6.7021,4.159e-08
39744,154.0,6.7021,0.000214
10048,38.0,6.7021,1.92e-17
13376,51.0,6.7021,2.181e-17
42304,164.0,6.7021,0.0004756
18752,72.0,6.7021,1.677e-16
45376,176.0,6.7021,0.001009
27200,105.0,6.7021,1.431e-12
43584,169.0,6.7021,0.0007019
41280,160.0,6.7021,0.0003177
6720,25.0,6.7021,1.684e-17
48960,190.0,6.7021,0.001637
33344,129.0,6.7021,1.577e-07
9280,35.0,6.7021,1.855e-17
25920,100.0,6.7021,3.497e-13
26944,104.0,6.7021,1.072e-12
3648,13.0,6.7021,1.509e-17
30784,119.0,6.7021,7.359e-10
23872,92.0,6.7021,5.872e-14
28224,109.0,6.7021,5.22e-12
34112,132.0,6.7021,8.898e-07
21824,84.0,6.7021,5.975e-15
43840,170.0,6.7021,0.000701
32576,126.0,6.7021,2.852e-08
4416,16.0,6.7021,1.541e-17
51264,199.0,6.7021,0.003425
37696,146.0,6.7021,8.519e-05
32064,124.0,6.7021,8.599e-09
44352,172.0,6.7021,0.0008424
14656,56.0,6.7021,2.488e-17
22080,85.0,6.7021,8.645e-15
49472,192.0,6.7021,0.002028
13888,53.0,6.7021,2.201e-17
2112,7.0,6.7021,1.416e-17
16192,62.0,6.7021,2.638e-17
22848,88.0,6.7021,2.065e-14
2368,8.0,6.7021,1.414e-17
26176,101.0,6.7021,4.705e-13
7744,29.0,6.7021,1.726e-17
25664,99.0,6.7021,2.435e-13
40000,155.0,6.7021,0.000239
35904,139.0,6.7021,1.92e-05
18240,70.0,6.7021,6.933e-17
23616,91.0,6.7021,4.445e-14
35392,137.0,6.7021,8.419e-06
1600,5.0,6.7021,1.387e-17
47680,185.0,6.7021,0.001745
33856,131.0,6.7021,4.958e-07
27968,108.0,6.7021,5.083e-12
20800,80.0,6.7021,1.944e-15
34368,133.0,6.7021,2.002e-06
25152,97.0,6.7021,1.638e-13
29760,115.0,6.7021,6.842e-11
5440,20.0,6.7021,1.579e-17
37952,147.0,6.7021,8.79e-05
7232,27.0,6.7021,1.704e-17
12096,46.0,6.7021,2.054e-17
24384,94.0,6.7021,8.516e-14
10560,40.0,6.7021,1.917e-17
11584,44.0,6.7021,2.035e-17
1856,6.0,6.7021,1.417e-17
19520,75.0,6.7021,3.079e-16
17728,68.0,6.7021,6.456e-17
24640,95.0,6.7021,1.089e-13
320,0.0,6.7021,1.303e-17
22336,86.0,6.7021,9.103e-15
20544,79.0,6.7021,1.115e-15
42816,166.0,6.7021,0.0005556
50752,197.0,6.7021,0.002563
13120,50.0,6.7021,2.088e-17
34880,135.0,6.7021,3.755e-06
832,2.0,6.7021,1.369e-17
42560,165.0,6.7021,0.0005109
8256,31.0,6.7021,1.778e-17
36672,142.0,6.7021,3.23e-05
8768,33.0,6.7021,1.807e-17
14400,55.0,6.7021,2.278e-17
21568,83.0,6.7021,4.597e-15
6976,26.0,6.7021,1.705e-17
38720,150.0,6.7021,0.0001439
46912,182.0,6.7021,0.001503
31040,120.0,6.7021,1.305e-09
33600,130.0,6.7021,3.109e-07
32320,125.0,6.7021,1.433e-08
47936,186.0,6.7021,0.001739
40256,156.0,6.7021,0.0002593
5696,21.0,6.7021,1.638e-17
50496,196.0,6.7021,0.002586
44608,173.0,6.7021,0.0008632
30016,116.0,6.7021,9.871e-11
43328,168.0,6.7021,0.0006277
6464,24.0,6.7021,1.649e-17
37440,145.0,6.7021,6.549e-05
24128,93.0,6.7021,7e-14
15680,60.0,6.7021,2.433e-17
16448,63.0,6.7021,2.725e-17
49216,191.0,6.7021,0.001717
31552,122.0,6.7021,4.439e-09
39232,152.0,6.7021,0.0001805
51520,200.0,6.7021,0.003271
44096,171.0,6.7021,0.0007593
29248,113.0,6.7021,2.909e-11
576,1.0,6.7021,1.336e-17
46144,179.0,6.7021,0.00105
20032,77.0,6.7021,5.824e-16
34624,134.0,6.7021,2.595e-06
27712,107.0,6.7021,2.2e-12
40768,158.0,6.7021,0.0002794
44864,174.0,6.7021,0.001002
64,0.0,6.7021,1.303e-17
23360,90.0,6.7021,3.291e-14
14912,57.0,6.7021,2.588e-17
15424,59.0,6.7021,2.456e-17
14144,54.0,6.7021,2.219e-17
24896,96.0,6.7021,1.284e-13
19264,74.0,6.7021,1.927e-16
2880,10.0,6.7021,1.479e-17
47424,184.0,6.7021,0.001749
45120,175.0,6.7021,0.0009432
5952,22.0,6.7021,1.618e-17
10304,39.0,6.7021,1.936e-17
48704,189.0,6.7021,0.001888
4672,17.0,6.7021,1.574e-17
9024,34.0,6.7021,1.848e-17
30528,118.0,6.7021,2.84e-10
46400,180.0,6.7021,0.001298
3392,12.0,6.7021,1.479e-17
11840,45.0,6.7021,2.051e-17
11072,42.0,6.7021,1.942e-17
23104,89.0,6.7021,2.728e-14
38464,149.0,6.7021,0.0001341
50240,195.0,6.7021,0.002559
12352,47.0,6.7021,2.077e-17
28736,111.0,6.7021,9.731e-12
49728,193.0,6.7021,0.001998
5184,19.0,6.7021,1.609e-17
51265,199.0,6.8068,0.002049
6465,24.0,6.8068,3.976e-10
12097,46.0,6.8068,1.56e-09
2881,10.0,6.8068,3.082e-18
39233,152.0,6.8068,0.000317
5697,21.0,6.8068,4.176e-09
11329,43.0,6.8068,9.523e-10
26177,101.0,6.8068,2.482e-05
24129,93.0,6.8068,1.067e-05
2113,7.0,6.8068,3.002e-18
48705,189.0,6.8068,0.00158
40001,155.0,6.8068,0.000337
18241,70.0,6.8068,1.59e-07
321,0.0,6.8068,2.696e-18
27713,107.0,6.8068,4.84e-05
35905,139.0,6.8068,0.0002997
26433,102.0,6.8068,2.863e-05
11841,45.0,6.8068,1.122e-09
11585,44.0,6.8068,1.049e-09
46913,182.0,6.8068,0.0009194
20545,79.0,6.8068,8.72e-07
25153,97.0,6.8068,1.638e-05
28993,112.0,6.8068,6.54e-05
12353,47.0,6.8068,2.936e-09
30529,118.0,6.8068,0.0001027
33089,128.0,6.8068,0.0002071
3137,11.0,6.8068,3.105e-18
48449,188.0,6.8068,0.001403
9281,35.0,6.8068,3.071e-10
6721,25.0,6.8068,3.243e-10
48193,187.0,6.8068,0.001329
33345,129.0,6.8068,0.0002111
42817,166.0,6.8068,0.0004098
42305,164.0,6.8068,0.0004263
44865,174.0,6.8068,0.0006323
45121,175.0,6.8068,0.0007281
39745,154.0,6.8068,0.000328
27457,106.0,6.8068,4.287e-05
9025,34.0,6.8068,2.274e-10
22337,86.0,6.8068,3.334e-06
15425,59.0,6.8068,2.138e-08
30273,117.0,6.8068,0.0001011
45889,178.0,6.8068,0.0007744
1089,3.0,6.8068,2.862e-18
3393,12.0,6.8068,3.133e-18
20801,80.0,6.8068,1.082e-06
